,X,name,status,region,city,funding_rounds,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,total_investment,market_type,diff_funding_year,status_label,total_investment_label,diff_funding_year_label,funding_rounds_label,seed_label,venture_label,total_investment_cde,diff_funding_year_cde,funding_rounds_cde,seed_cde,venture_cde
22416,2559,Confabb,closed,SF Bay Area,Redwood City,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+05,1,0,0,low,low,low,low,low,0,0,0,0,0
22417,6617,MatchMine,closed,Boston,Needham,1,0,1.00E+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.00E+07,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
22418,10318,Soteira,closed,Boston,Natick,6,0,6567840,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10850948,0,3.083333333,0,high_medium,high,high,low,medium,2,1,1,0,1
22419,2672,Correlix,closed,New York City,New York,4,0,11400000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19400000,1,6.916666667,0,high_medium,high,high,low,medium,2,1,1,0,1
22420,11788,Utterz,closed,Boston,Maynard,1,0,4.00E+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.00E+06,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
22421,6772,MergeLocal,closed,Los Angeles,Santa Monica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
22422,11941,Vicino,closed,Los Angeles,Santa Monica,1,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00E+05,1,0,0,low_medium,low,low,high,low,1,0,0,1,0
22423,12170,walkby,closed,Chicago,Chicago,2,0,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,1,0.666666667,0,low_medium,low,low,low,low,1,0,0,0,0
22424,6131,LetMeHearYa,closed,Los Angeles,Santa Monica,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000,1,0,0,low,low,low,low,low,0,0,0,0,0
22425,12652,Zango,closed,Seattle,Bellevue,2,0,4.00E+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.00E+07,0,2.25,0,high,high,low,low,high,3,1,0,0,2
22426,11569,Tube2Tone,closed,New York City,New York,1,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,1,0,0,low,low,low,low,low,0,0,0,0,0
22427,1073,Ayeah Games,closed,Boston,Boston,2,530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530000,0,0.416666667,0,low_medium,low,low,high,low,1,0,0,1,0
22428,5994,kwiry,closed,SF Bay Area,San Francisco,1,0,1.00E+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.00E+06,0,0,0,low_medium,low,low,low,low,1,0,0,0,0
22429,9442,RouterShare,closed,SF Bay Area,Sunnyvale,2,20000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,1,2.083333333,0,low,high,low,low,low,0,1,0,0,0
22430,10020,Sionex,closed,Boston,Bedford,1,0,1.20E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.40E+07,1,0,0,high,low,low,low,medium,3,0,0,0,1
22431,6016,Lagotek,closed,Seattle,Bellevue,1,0,5063236,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10126472,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
22432,10733,Supercool School,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+05,0,0,0,low,low,low,low,low,0,0,0,0,0
22433,10206,SocialMatica,closed,SF Bay Area,San Francisco,3,0,1500000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4276000,1,1.416666667,0,high_medium,high,high,low,medium,2,1,1,0,1
22434,11553,Trusted Opinion,closed,SF Bay Area,Palo Alto,3,0,3800000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8515000,1,3.5,0,high_medium,high,high,low,medium,2,1,1,0,1
22435,5890,Kite,closed,Los Angeles,La Puente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
22436,5161,IDverge,closed,Los Angeles,City Of Industry,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000,1,0,0,low,low,low,low,low,0,0,0,0,0
22437,10185,Social GameWorks,closed,Seattle,Kenmore,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,0,0,low,low,low,low,low,0,0,0,0,0
22438,2432,code-laboration,closed,Boston,Cambridge,3,80000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,1,0.583333333,0,low,low,high,low,low,0,0,1,0,0
22439,4120,Fonemesh,closed,SF Bay Area,San Francisco,2,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,1,0.083333333,0,low,low,low,low,low,0,0,0,0,0
22440,1514,bluepulse,closed,SF Bay Area,San Mateo,1,0,6.00E+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.20E+07,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
22441,4381,GenieTown,closed,SF Bay Area,Palo Alto,1,0,2.00E+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.00E+06,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
22442,12423,Workstreamer,closed,Austin,Austin,2,0,3500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.00E+06,1,1.5,0,high_medium,high,low,low,medium,2,1,0,0,1
22443,7642,nprogress,closed,Los Angeles,Los Angeles,1,1700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000,1,0,0,low_medium,low,low,high,low,1,0,0,1,0
22444,7235,myGreek,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
22445,1806,ByteShield,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
22446,12327,WHObyYOU,closed,New York City,New York,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,1,0,0,low,low,low,low,low,0,0,0,0,0
22447,11686,UnBuyThat,closed,New York City,New York,2,90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111000,0,0.333333333,0,low,low,low,low,low,0,0,0,0,0
22448,12547,Yakify,closed,Los Angeles,Manhattan Beach,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+05,0,0,0,low,low,low,low,low,0,0,0,0,0
22449,2837,CUPR,closed,SF Bay Area,Palo Alto,1,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E+05,0,0,0,low,low,low,low,low,0,0,0,0,0
22450,2840,Curbsy,closed,Los Angeles,Los Angeles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
22451,4728,Groxis,closed,SF Bay Area,San Francisco,1,0,4.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.00E+06,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
22452,8276,PermissionTV,closed,Boston,Waltham,3,0,9.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.80E+07,0,2.583333333,0,high_medium,high,high,low,medium,2,1,1,0,1
22453,10785,SweetSlap,closed,SF Bay Area,San Francisco,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,1,0,0,low,low,low,low,low,0,0,0,0,0
22454,4555,GoingOn,closed,SF Bay Area,San Francisco,3,950000,7550000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9850000,1,5.5,0,high_medium,high,high,high,medium,2,1,1,1,1
22455,11602,TV Interactive Systems,closed,New York City,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
22456,6406,LSA Sports,closed,New York City,New York,1,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,low,low,low,low,low,0,0,0,0,0
22457,3668,Eurekster,closed,SF Bay Area,San Francisco,2,0,6850000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13700000,1,2.25,0,high_medium,high,low,low,medium,2,1,0,0,1
22458,12669,Zeer,closed,Boston,Cambridge,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050000,0,0,0,low_medium,low,low,low,low,1,0,0,0,0
22459,6422,LugIron Software,closed,Austin,Austin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
22460,3326,e-Tag,closed,SF Bay Area,Santa Clara,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
22461,3901,Feedgen,closed,SF Bay Area,San Francisco,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.083333333,0,low,low,high,low,low,0,0,1,0,0
22462,2077,Centrl,closed,New York City,New York,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00E+05,1,0,0,low_medium,low,low,high,low,1,0,0,1,0
22463,10369,Sparkcloud,closed,Boston,Cambridge,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.083333333,0,low,low,low,low,low,0,0,0,0,0
22464,316,Advaliant,closed,New York City,New York,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+05,0,0,0,low,low,low,low,low,0,0,0,0,0
22465,12170,walkby,closed,Chicago,Chicago,2,0,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,1,0.666666667,0,low_medium,low,low,low,low,1,0,0,0,0
22466,9382,RoboDynamics,closed,Los Angeles,Santa Monica,2,100000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00E+05,1,2.666666667,0,low_medium,high,low,low,low,1,1,0,0,0
22467,2185,ChorPpay,closed,Seattle,Seattle,1,0,165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000,1,0,0,low,low,low,low,low,0,0,0,0,0
22468,12170,walkby,closed,Chicago,Chicago,2,0,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,1,0.666666667,0,low_medium,low,low,low,low,1,0,0,0,0
22469,1623,BragThis.com,closed,New York City,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
22470,4910,HelpMeRent.com,closed,Los Angeles,West Hollywood,1,154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154000,0,0,0,low,low,low,low,low,0,0,0,0,0
22471,5948,Kolorific,closed,SF Bay Area,Milpitas,1,0,7.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.40E+07,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
22472,10956,Tasted Menu,closed,Boston,Boston,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
22473,11929,Viacor,closed,Boston,Wilmington,3,0,8200000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27209671,0,8.083333333,0,high,high,high,low,medium,3,1,1,0,1
22474,4787,Hammerhead Systems,closed,SF Bay Area,Mountain View,2,0,4.80E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9.60E+07,1,1.5,0,high,high,low,low,high,3,1,0,0,2
22475,1395,BitPass,closed,SF Bay Area,Mountain View,2,0,13300000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,26600000,1,1.166666667,0,high,low,low,low,high,3,0,0,0,2
22476,10695,Subtextual,closed,Los Angeles,Los Angeles,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00E+05,0,0,0,low_medium,low,low,low,low,1,0,0,0,0
22477,7724,Offbeat Guides,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
22478,6301,Local Marketers,closed,Seattle,Seattle,1,0,4100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100000,0,0,0,high_medium,low,low,low,medium,2,0,0,0,1
22479,11602,TV Interactive Systems,closed,New York City,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
22480,609,Anagran,closed,SF Bay Area,Sunnyvale,2,0,22600000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,45200000,1,2.75,0,high,high,low,low,high,3,1,0,0,2
22481,1430,Blade Games World,closed,Seattle,Bellevue,2,0,5426462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5926462,0,0.583333333,0,high_medium,low,low,low,medium,2,0,0,0,1
22482,12190,Wantworthy,closed,New York City,New York,3,1018000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018000,1,1.083333333,0,low_medium,low,high,high,low,1,0,1,1,0
22483,5051,Hubkick,closed,SF Bay Area,San Francisco,1,112500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112500,1,0,0,low,low,low,low,low,0,0,0,0,0
22484,6854,Mieple,closed,SF Bay Area,San Francisco,1,0,1400100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400100,1,0,0,low_medium,low,low,low,medium,1,0,0,0,1
22485,7288,Nail Your Mortgage,closed,Chicago,Chicago,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100000,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
22486,1042,Aviga Systems,closed,SF Bay Area,Campbell,1,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,1,0,0,low_medium,low,low,high,low,1,0,0,1,0
22487,10865,Tadcast,closed,New York City,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
22488,12506,xkoto,closed,Boston,Waltham,3,0,11035000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,21535000,1,3.166666667,0,high_medium,high,high,low,medium,2,1,1,0,1
22489,3506,EmSense,closed,SF Bay Area,San Francisco,2,0,1.30E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.20E+07,1,1.083333333,0,high_medium,low,low,low,medium,2,0,0,0,1
22490,10219,SocialThreader,closed,SF Bay Area,Saratoga,2,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,0.166666667,0,low,low,low,low,low,0,0,0,0,0
22491,6301,Local Marketers,closed,Seattle,Seattle,1,0,4100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100000,0,0,0,high_medium,low,low,low,medium,2,0,0,0,1
22492,10619,Storspeed,closed,Austin,Austin,1,0,1.30E+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.60E+07,1,0,0,high,low,low,low,medium,3,0,0,0,1
22493,10782,Sweepery,closed,SF Bay Area,San Francisco,3,0,986851,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486851,0,1.833333333,0,low_medium,high,high,low,low,1,1,1,0,0
22494,8838,Q.branch,closed,SF Bay Area,Palo Alto,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
22495,8455,PLAYD8,closed,Los Angeles,Los Angeles,1,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,0,0,low,low,low,low,low,0,0,0,0,0
22496,914,Athena Design Systems,closed,SF Bay Area,Santa Clara,1,0,4.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.00E+06,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
22497,7370,Nelbee,closed,New York City,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
22498,12022,Viryd Technologies,closed,Austin,Cedar Park,4,0,9312794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9812794,1,3,0,high_medium,high,high,low,medium,2,1,1,0,1
22499,2831,Cuil,closed,SF Bay Area,Menlo Park,2,0,3.30E+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6.60E+07,0,1.083333333,0,high,low,low,low,high,3,0,0,0,2
22500,654,ANTs Software,closed,Atlanta,Dunwoody,4,0,20214719,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,48521227,1,1.666666667,0,high,high,high,low,high,3,1,1,0,2
22501,66,4Blox,closed,SF Bay Area,San Jose,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
22502,1514,bluepulse,closed,SF Bay Area,San Mateo,1,0,6.00E+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.20E+07,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
22503,10419,SpinTheCam,closed,New York City,New York,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,0,low,low,low,low,low,0,0,0,0,0
22504,11553,Trusted Opinion,closed,SF Bay Area,Palo Alto,3,0,3800000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8515000,1,3.5,0,high_medium,high,high,low,medium,2,1,1,0,1
22505,6131,LetMeHearYa,closed,Los Angeles,Santa Monica,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000,1,0,0,low,low,low,low,low,0,0,0,0,0
22506,2091,Certain Communications,closed,Los Angeles,Sherman Oaks,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,1,0,0,low,low,low,low,low,0,0,0,0,0
22507,9144,Regen,closed,SF Bay Area,San Francisco,1,0,1602500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602500,1,0,0,low_medium,low,low,low,medium,1,0,0,0,1
22508,8138,Passbox,closed,SF Bay Area,Walnut Creek,1,0,5.00E+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.00E+07,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
22509,7407,Nethra Imaging,closed,SF Bay Area,Santa Clara,1,0,1.40E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.80E+07,1,0,0,high,low,low,low,high,3,0,0,0,2
22510,12423,Workstreamer,closed,Austin,Austin,2,0,3500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.00E+06,1,1.5,0,high_medium,high,low,low,medium,2,1,0,0,1
22511,2557,Conecta 2,closed,SF Bay Area,Palo Alto,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,1,0,0,low,low,low,low,low,0,0,0,0,0
22512,5158,Idooble,closed,Seattle,Vancouver,2,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00E+05,0,1.583333333,0,low_medium,high,low,high,low,1,1,0,1,0
22513,9466,Run The Campaign,closed,Boston,Wellesley,1,0,401000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401000,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
22514,9725,SemiSouth Laboratories,closed,Austin,Austin,4,0,3.90E+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.40E+07,1,5.333333333,0,high,high,high,low,high,3,1,1,0,2
22515,6131,LetMeHearYa,closed,Los Angeles,Santa Monica,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000,1,0,0,low,low,low,low,low,0,0,0,0,0
22516,144,AccelGolf,closed,Boston,Cambridge,7,18000,150000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,457282,0,1.916666667,0,low_medium,high,high,low,low,1,1,1,0,0
22517,1811,C2 Microsystems,closed,SF Bay Area,San Jose,1,0,1.00E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+07,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
22518,9839,Sharetivity,closed,SF Bay Area,Palo Alto,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
22519,1794,BuzzDash,closed,Los Angeles,Marina Del Rey,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
22520,3493,Emergent Views,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E+05,1,0,0,low,low,low,low,low,0,0,0,0,0
22521,9016,Ratify,closed,Seattle,Bellevue,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
22522,4486,GlenRose Instruments,closed,Boston,Waltham,1,0,14880000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29760000,1,0,0,high,low,low,low,high,3,0,0,0,2
22523,7180,MuseStorm,closed,SF Bay Area,Sunnyvale,2,0,1.00E+06,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2429763,1,1.5,0,low_medium,high,low,low,low,1,1,0,0,0
22524,11785,utoopia,closed,Boston,Boston,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+05,1,0,0,low,low,low,low,low,0,0,0,0,0
22525,11550,TrustDegrees,closed,Seattle,Kenmore,2,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0.083333333,0,low,low,low,low,low,0,0,0,0,0
22526,1159,BatesHook,closed,Los Angeles,Los Angeles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
22527,3806,Factery,closed,SF Bay Area,Menlo Park,1,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
22528,11098,That's Solar,closed,SF Bay Area,San Francisco,1,0,4200000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8400000,0,0,0,high_medium,low,low,low,medium,2,0,0,0,1
22529,1478,Blue Buzz Network,closed,SF Bay Area,San Francisco,1,0,1310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310000,1,0,0,low_medium,low,low,low,medium,1,0,0,0,1
22530,2416,CmyCasa,closed,SF Bay Area,Foster City,1,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00E+05,1,0,0,low_medium,low,low,high,low,1,0,0,1,0
22531,5017,Hopscotch,closed,SF Bay Area,San Francisco,2,0,2.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,1,2.833333333,0,low_medium,high,low,low,medium,1,1,0,0,1
22532,12423,Workstreamer,closed,Austin,Austin,2,0,3500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.00E+06,1,1.5,0,high_medium,high,low,low,medium,2,1,0,0,1
22533,9109,Redeemr,closed,SF Bay Area,San Francisco,3,90000,50000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,1,1,0,low,low,high,low,low,0,0,1,0,0
22534,1532,BO.LT,closed,SF Bay Area,San Francisco,1,0,5.00E+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.00E+07,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
22535,906,Astro Ape,closed,New York City,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
22536,12789,Ztail,closed,SF Bay Area,Palo Alto,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,1,0.916666667,0,low_medium,low,low,low,low,1,0,0,0,0
22537,4675,GreenVolts,closed,SF Bay Area,Fremont,5,0,89300000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,136100000,1,3.583333333,0,high,high,high,low,high,3,1,1,0,2
22538,7527,Ngt4u.inc,closed,Chicago,Chicago,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,low_medium,low,low,low,low,1,0,0,0,0
22539,9442,RouterShare,closed,SF Bay Area,Sunnyvale,2,20000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,1,2.083333333,0,low,high,low,low,low,0,1,0,0,0
22540,10173,Snipd,closed,SF Bay Area,Palo Alto,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,1,0,0,low,low,low,low,low,0,0,0,0,0
22541,7711,Octavian,closed,Boston,Woburn,2,0,1.50E+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.00E+07,1,2.333333333,0,high,high,low,low,high,3,1,0,0,2
22542,3353,eBillme,closed,New York City,Rye,2,0,2.30E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30E+07,1,1.916666667,0,high,high,low,low,high,3,1,0,0,2
22543,3361,Ecast,closed,SF Bay Area,San Francisco,4,0,30300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42600000,0,4.666666667,0,high,high,high,low,high,3,1,1,0,2
22544,4324,Gaston Labs,closed,SF Bay Area,Palo Alto,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+05,1,0,0,low,low,low,low,low,0,0,0,0,0
