"","name","status","region","city","funding_rounds","seed","venture","equity_crowdfunding","undisclosed","convertible_note","debt_financing","angel","grant","private_equity","post_ipo_equity","post_ipo_debt","secondary_market","product_crowdfunding","round_A","round_B","round_C","round_D","round_E","round_F","round_G","round_H","total_investment","market_type","diff_funding_year","status_label","total_investment_label","diff_funding_year_label","funding_rounds_label","seed_label","venture_label","total_investment_cde","diff_funding_year_cde","funding_rounds_cde","seed_cde","venture_cde"
"2068","Center'd","closed","SF Bay Area","Menlo Park",5,0,7400000,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15900000,1,4.25,0,"high_medium","high","high","low","medium",2,1,1,0,1
"2069","Centerbeam, Inc.","acquired","SF Bay Area","Sunnyvale",1,0,1e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,0,0,2,"low_medium","low","low","low","low",1,0,0,0,0
"2070","Central Desktop","operating","Los Angeles","Pasadena",1,0,7e+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4e+07,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"2071","Centrality Communications","acquired","SF Bay Area","Redwood City",1,0,2e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4e+07,1,0,2,"high","low","low","low","high",3,0,0,0,2
"2072","CentrePath","acquired","Boston","Waltham",2,0,15050000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25100000,1,0.583333333333333,2,"high","low","low","low","high",3,0,0,0,2
"2073","CENTRI Technology","operating","Seattle","Seattle",6,1000000,25835204,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,46004409,1,4.25,1,"high","high","high","high","high",3,1,1,1,2
"2074","Centric Software","operating","SF Bay Area","Campbell",5,0,62399999,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,119799999,1,6.5,1,"high","high","high","low","high",3,1,1,0,2
"2075","Centrify","operating","SF Bay Area","Santa Clara",5,0,9.4e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.88e+08,0,9.83333333333333,1,"high","high","high","low","high",3,1,1,0,2
"2076","Centrillion Biosciences","operating","SF Bay Area","Palo Alto",4,0,24300000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40800000,1,3.5,1,"high","high","high","low","high",3,1,1,0,2
"2077","Centrl","closed","New York City","New York",1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e+05,1,0,0,"low_medium","low","low","high","low",1,0,0,1,0
"2078","Centro","operating","Chicago","Chicago",1,0,22500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5e+07,0,0,1,"high","low","low","low","high",3,0,0,0,2
"2079","Cenzic","acquired","SF Bay Area","Campbell",2,0,1.5e+07,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1e+07,0,5.83333333333333,2,"high","high","low","low","high",3,1,0,0,2
"2080","Ceon","acquired","SF Bay Area","Redwood City",1,0,5040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040000,1,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"2081","Cephea Valve Technologies","operating","SF Bay Area","San Jose",1,0,6499332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6499332,0,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"2082","Cequent Pharmaceuticals","operating","Boston","Cambridge",2,0,12400000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,24800000,1,2.25,1,"high","high","low","low","medium",3,1,0,0,1
"2083","Cequint","acquired","Seattle","Seattle",3,0,7610000,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15970000,1,4.25,2,"high_medium","high","high","low","medium",2,1,1,0,1
"2084","Cerberus Co.","operating","SF Bay Area","San Jose",1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,1,0,1,"low","low","low","low","low",0,0,0,0,0
"2085","Cerebrotech Medical Systems","operating","SF Bay Area","Pleasanton",3,0,2372000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372000,0,1.66666666666667,1,"low_medium","high","high","low","medium",1,1,1,0,1
"2086","Cerephex","operating","SF Bay Area","Mountain View",1,0,5924066,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11848132,0,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"2087","Cerevast Therapeutics","operating","Seattle","Redmond",5,0,10043812,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18603470,1,4.16666666666667,1,"high_medium","high","high","low","medium",2,1,1,0,1
"2088","Cerimon Pharmaceuticals","operating","SF Bay Area","South San Francisco",3,0,2732960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5465920,1,1.16666666666667,1,"high_medium","low","high","low","medium",2,0,1,0,1
"2089","Ceros","operating","New York City","New York",1,0,6200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200000,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"2090","Certain","operating","SF Bay Area","San Francisco",2,0,28900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28900000,1,2,1,"high","high","low","low","high",3,1,0,0,2
"2091","Certain Communications","closed","Los Angeles","Sherman Oaks",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,1,0,0,"low","low","low","low","low",0,0,0,0,0
"2092","Certeon","closed","Boston","Burlington",2,0,1.9e+07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4e+07,1,4.75,0,"high","high","low","low","high",3,1,0,0,2
"2093","Certess","acquired","SF Bay Area","Campbell",2,0,4940000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7880000,1,2.16666666666667,2,"high_medium","high","low","low","medium",2,1,0,0,1
"2094","Certica Solutions","operating","Boston","Wakefield",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7632859,0,0,1,"high_medium","low","low","low","low",2,0,0,0,0
"2095","Certify Data Systems","acquired","SF Bay Area","San Jose",4,0,5210000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8810210,1,3.41666666666667,2,"high_medium","high","high","low","medium",2,1,1,0,1
"2096","Cerulean Pharma","operating","Boston","Cambridge",9,0,72700000,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,159900000,0,6,1,"high","high","high","low","high",3,1,1,0,2
"2097","Cervel Neurotech","operating","SF Bay Area","Redwood City",4,0,21599999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33399998,0,3.33333333333333,1,"high","high","high","low","high",3,1,1,0,2
"2098","Ceterix Orthopaedics","operating","SF Bay Area","Menlo Park",1,0,1.8e+07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6e+07,1,0,1,"high","low","low","low","high",3,0,0,0,2
"2099","cFares","operating","SF Bay Area","Redwood City",3,0,13600000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25700000,0,2.83333333333333,1,"high","high","high","low","high",3,1,1,0,2
"2100","CFEngine","operating","SF Bay Area","Mountain View",1,0,1.3e+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.6e+07,1,0,1,"high","low","low","low","medium",3,0,0,0,1
"2101","CFO.com","operating","New York City","New York",1,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e+05,0,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"2102","CGA Endowment","operating","Seattle","Bellingham",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"2103","ChaCha","operating","SF Bay Area","San Francisco",9,0,93031968,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,165031968,0,6.16666666666667,1,"high","high","high","low","high",3,1,1,0,2
"2104","Chain","operating","SF Bay Area","San Francisco",2,4200000,9500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23200000,1,0.583333333333333,1,"high","low","low","high","medium",3,0,0,1,1
"2105","Chainalytics","operating","Atlanta","Atlanta",1,0,1e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+07,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"2106","Chalet Tech","operating","SF Bay Area","San Jose",1,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,1,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"2107","Chalkable","acquired","New York City","New York",1,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,0,0,2,"low_medium","low","low","high","low",1,0,0,1,0
"2108","Challenge Games","acquired","Austin","Austin",2,0,14500000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.9e+07,0,0.0833333333333333,2,"high","low","low","low","high",3,0,0,0,2
"2109","ChallengePost","operating","New York City","New York",3,0,4100000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8700000,1,2.83333333333333,1,"high_medium","high","high","low","medium",2,1,1,0,1
"2110","Change.org","operating","SF Bay Area","San Francisco",2,0,1.7e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.4e+07,1,1.33333333333333,1,"high","high","low","low","high",3,1,0,0,2
"2111","ChangeCorp","operating","Austin","Austin",1,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,1,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"2112","ChangeTip","operating","SF Bay Area","San Francisco",2,4250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250000,1,0.0833333333333333,1,"high_medium","low","low","high","low",2,0,0,1,0
"2113","Channel IQ","operating","Chicago","Chicago",2,0,1.2e+07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.4e+07,1,2.5,1,"high","high","low","low","medium",3,1,0,0,1
"2114","Channel Medsystems","operating","SF Bay Area","San Francisco",2,0,9787000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25574000,1,1.41666666666667,1,"high","high","low","low","medium",3,1,0,0,1
"2115","ChannelMeter","operating","SF Bay Area","San Francisco",2,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+05,1,0.583333333333333,1,"low","low","low","low","low",0,0,0,0,0
"2116","Char Software","operating","Boston","Chelmsford",3,0,20910727,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,27110704,1,3.75,1,"high","high","high","low","high",3,1,1,0,2
"2117","CHARGED.fm","operating","New York City","Brooklyn",1,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,0,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"2118","ChargePoint, Inc.","operating","SF Bay Area","Campbell",7,0,113993598,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,227987196,1,5.5,1,"high","high","high","low","high",3,1,1,0,2
"2119","charity: water","operating","New York City","New York",1,1700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000,0,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"2120","Charitybuzz","operating","New York City","New York",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e+06,1,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"2121","Charles River Laboratories International","operating","Boston","Wilmington",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4e+07,1,0,1,"high","low","low","low","low",3,0,0,0,0
"2122","Charles Schwab","operating","SF Bay Area","San Francisco",1,0,6178766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12357532,0,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"2123","Charlie App","operating","Chicago","Chicago",2,1750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750000,1,1.83333333333333,1,"low_medium","high","low","high","low",1,1,0,1,0
"2124","Chartbeat","operating","New York City","New York",5,3000000,13600000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27075000,1,3.66666666666667,1,"high","high","high","high","high",3,1,1,1,2
"2125","Chartboost","operating","SF Bay Area","San Francisco",2,0,2.1e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.2e+07,0,1.25,1,"high","low","low","low","high",3,0,0,0,2
"2126","Chartcube","operating","SF Bay Area","Burlingame",3,0,4e+06,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8550000,0,1.41666666666667,1,"high_medium","high","high","low","medium",2,1,1,0,1
"2127","Chartio","operating","SF Bay Area","San Francisco",4,1420000,5350000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9920000,1,3.58333333333333,1,"high_medium","high","high","high","medium",2,1,1,1,1
"2128","Chase Federal Bank","acquired","Atlanta","Atlanta",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"low","low","low","low","low",0,0,0,0,0
"2129","Chasing Savings","closed","Atlanta","Alpharetta",1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e+05,0,0,0,"low_medium","low","low","high","low",1,0,0,1,0
"2130","Chasm.io (formerly Wahooly)","operating","Austin","Austin",2,0,5e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e+05,0,0.916666666666667,1,"low_medium","low","low","low","low",1,0,0,0,0
"2131","Chat Sports","operating","SF Bay Area","San Francisco",4,2200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0,1.08333333333333,1,"low_medium","low","high","high","low",1,0,1,1,0
"2132","ChatID","operating","New York City","New York",4,2018000,4828180,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12924360,1,2.75,1,"high_medium","high","high","high","medium",2,1,1,1,1
"2133","Chatwala","operating","New York City","New York",1,625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625000,1,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"2134","Chauf4U","operating","New York City","Bronx",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"2135","Check","acquired","SF Bay Area","Palo Alto",4,0,45500000,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,77500000,0,5.66666666666667,2,"high","high","high","low","high",3,1,1,0,2
"2136","CheckInOn.Me","operating","SF Bay Area","San Bruno",2,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,1,"low","low","low","low","low",0,0,0,0,0
"2137","CheckInPage","closed","SF Bay Area","Palo Alto",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+05,0,0,0,"low","low","low","low","low",0,0,0,0,0
"2138","Checkmarx","operating","New York City","New York",2,0,8e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8e+06,0,2.08333333333333,1,"high_medium","high","low","low","medium",2,1,0,0,1
"2139","Cheers","operating","Los Angeles","Torrance",1,0,2500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5e+06,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"2140","Cheetah Medical","operating","Boston","Newton Center",3,0,53849535,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,107699070,1,4.16666666666667,1,"high","high","high","low","high",3,1,1,0,2
"2141","Cheezburger","operating","Seattle","Seattle",5,2000000,6.7e+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.9e+07,1,5.91666666666667,1,"high","high","high","high","high",3,1,1,1,2
"2142","Chef","operating","Seattle","Seattle",4,0,6.5e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.3e+08,1,4.58333333333333,1,"high","high","high","low","high",3,1,1,0,2
"2143","Chef Surfing","operating","SF Bay Area","Oakland",1,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,1,0,1,"low","low","low","low","low",0,0,0,0,0
"2144","Chefs Feed","operating","SF Bay Area","San Francisco",4,2110000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4245000,1,1.16666666666667,1,"high_medium","low","high","high","low",2,0,1,1,0
"2145","Chegg","operating","SF Bay Area","Santa Clara",10,0,197303692,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,441203694,0,5.25,1,"high","high","high","low","high",3,1,1,0,2
"2146","Cheggin","operating","Austin","Austin",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"2147","Chelexa BioSciences","operating","Boston","Auburndale",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"2148","Chelsio Communications","operating","SF Bay Area","Sunnyvale",4,0,7.9e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1.58e+08,1,4.75,1,"high","high","high","low","high",3,1,1,0,2
"2149","ChemiSense","operating","SF Bay Area","Berkeley",1,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,1,0,1,"low","low","low","low","low",0,0,0,0,0
"2150","ChemoCentryx","operating","SF Bay Area","Mountain View",3,0,80540000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,128080000,0,2.75,1,"high","high","high","low","high",3,1,1,0,2
"2151","Chenal Media","operating","Los Angeles","Los Angeles",1,0,7e+06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.4e+07,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"2152","Cherrish","operating","Seattle","Bellevue",1,0,332500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332500,0,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"2153","Chevia","operating","SF Bay Area","San Jose",1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+05,1,0,1,"low","low","low","low","low",0,0,0,0,0
"2154","Chewse","operating","Los Angeles","Los Angeles",2,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,0,0.666666666666667,1,"low_medium","low","low","high","low",1,0,0,1,0
"2155","CHF Technologies","operating","SF Bay Area","San Ramon",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360000,0,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"2156","CHIC.TV","operating","New York City","New York",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e+05,1,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"2157","Chicago Hustles Magazine","operating","Chicago","Chicago",1,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,1,"low","low","low","low","low",0,0,0,0,0
"2158","Chicago Internet Marketing","operating","Chicago","Chicago",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,1,"low","low","low","low","low",0,0,0,0,0
"2159","ChickRx","operating","SF Bay Area","San Francisco",3,560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560000,0,0.416666666666667,1,"low_medium","low","high","high","low",1,0,1,1,0
"2160","Chicory","operating","New York City","Mamaroneck",1,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,1,"low","low","low","low","low",0,0,0,0,0
"2161","Chictini","operating","New York City","New York",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"2162","Chideo","operating","Los Angeles","Los Angeles",1,0,9100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9100000,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"2163","Chief Trunk","operating","New York City","Brooklyn",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000,0,0,1,"low","low","low","low","low",0,0,0,0,0
"2164","CHiL Semiconductor","acquired","Los Angeles","El Segundo",3,0,22487000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,44187000,1,2.33333333333333,2,"high","high","high","low","high",3,1,1,0,2
"2165","Chilicon Power","operating","Los Angeles","Los Angeles",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"2166","Chill.com","operating","Los Angeles","Los Angeles",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"2167","Chime","operating","SF Bay Area","San Francisco",1,0,8e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8e+06,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"2168","China Yongxin Pharmaceuticals","closed","Los Angeles","City Of Industry",2,0,467369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367369,1,0.25,0,"low_medium","low","low","low","low",1,0,0,0,0
"2169","Chip Estimate","operating","SF Bay Area","San Jose",1,0,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"2170","Chip Path Design Systems","operating","SF Bay Area","Cupertino",1,0,4902818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9805636,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"2171","Chippmunk","operating","Los Angeles","Los Angeles",1,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"2172","ChipX","acquired","SF Bay Area","San Jose",1,0,4e+06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8e+06,1,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"2173","Chirp Interactive","acquired","SF Bay Area","San Francisco",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"low","low","low","low","low",0,0,0,0,0
"2174","Chirply","operating","SF Bay Area","San Francisco",1,1100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,1,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"2175","ChirpVision","operating","Los Angeles","Chatsworth",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,1,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"2176","Chloe + Isabel","operating","New York City","New York",4,3250000,29200000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47450000,1,3.41666666666667,1,"high","high","high","high","high",3,1,1,1,2
"2177","Chlorine Genie","operating","SF Bay Area","Martinez",1,0,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e+05,0,0,1,"low","low","low","low","low",0,0,0,0,0
"2178","CHNL","operating","Los Angeles","Santa Monica",2,0,1527384,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4254768,1,2.5,1,"high_medium","high","low","low","medium",2,1,0,0,1
"2179","Chobani","operating","New York City","New York",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5e+08,0,0,1,"high","low","low","low","low",3,0,0,0,0
"2180","ChoiceStream","operating","Boston","Boston",7,15000000,70800000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,156600000,0,14.5,1,"high","high","high","high","high",3,1,1,1,2
"2181","Chomp","acquired","SF Bay Area","San Francisco",2,565000,2e+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4565000,1,0.333333333333333,2,"high_medium","low","low","high","medium",2,0,0,1,1
"2182","Choose Energy","operating","SF Bay Area","San Francisco",2,0,11500000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.3e+07,1,0.583333333333333,1,"high","low","low","low","medium",3,0,0,0,1
"2183","ChoozOn (d.b.a. Blue Kangaroo)","operating","Seattle","Bellevue",2,0,4473279,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7673279,0,0.416666666666667,1,"high_medium","low","low","low","medium",2,0,0,0,1
"2184","CHORD","operating","New York City","New York",1,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e+05,0,0,1,"low","low","low","low","low",0,0,0,0,0
"2185","ChorPpay","closed","Seattle","Seattle",1,0,165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000,1,0,0,"low","low","low","low","low",0,0,0,0,0
"2186","Chorus","operating","SF Bay Area","San Francisco",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"2187","ChowNow","operating","Los Angeles","Venice",4,0,5194901,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12853492,0,1.33333333333333,1,"high_medium","high","high","low","medium",2,1,1,0,1
"2188","Chromatik","operating","Los Angeles","Santa Monica",2,2000000,5700000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13400000,0,0.416666666666667,1,"high_medium","low","low","high","medium",2,0,0,1,1
"2189","Chrome River Technologies","operating","Los Angeles","Los Angeles",2,0,2e+07,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4e+07,1,1.66666666666667,1,"high","high","low","low","high",3,1,0,0,2
"2190","Chrono Therapeutics","operating","Boston","Waltham",2,0,3.2e+07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64500000,1,0.25,1,"high","low","low","low","high",3,0,0,0,2
"2191","Chrysallis","operating","New York City","New York",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e+05,0,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"2192","Chu Shu","operating","New York City","New York",1,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,1,"low","low","low","low","low",0,0,0,0,0
"2193","Chubbies Shorts","operating","SF Bay Area","San Francisco",2,0,4e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e+06,0,1.5,1,"high_medium","high","low","low","medium",2,1,0,0,1
"2194","Chug","operating","SF Bay Area","San Francisco",1,0,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000,1,0,1,"low","low","low","low","low",0,0,0,0,0
